stock_code,sw_level1,sw_level2,sw_level2_code
002483,机械设备,专用设备,801074
002490,机械设备,专用设备,801074
002523,机械设备,专用设备,801074
002526,机械设备,专用设备,801074
002529,机械设备,专用设备,801074
002535,机械设备,专用设备,801074
002595,机械设备,专用设备,801074
002611,机械设备,专用设备,801074
002667,机械设备,专用设备,801074
002689,机械设备,专用设备,801074
002690,机械设备,专用设备,801074
002691,机械设备,专用设备,801074
002730,机械设备,专用设备,801074
002757,机械设备,专用设备,801074
002774,机械设备,专用设备,801074
002779,机械设备,专用设备,801074
002786,机械设备,专用设备,801074
002816,机械设备,专用设备,801074
002833,机械设备,专用设备,801074
002837,机械设备,专用设备,801074
002890,机械设备,专用设备,801074
002960,机械设备,专用设备,801074
003036,机械设备,专用设备,801074
300004,机械设备,专用设备,801074
300084,机械设备,专用设备,801074
300099,机械设备,专用设备,801074
300103,机械设备,专用设备,801074
300151,机械设备,专用设备,801074
300195,机械设备,专用设备,801074
300281,机械设备,专用设备,801074
300293,机械设备,专用设备,801074
300307,机械设备,专用设备,801074
300382,机械设备,专用设备,801074
300411,机械设备,专用设备,801074
300412,机械设备,专用设备,801074
300415,机械设备,专用设备,801074
300471,机械设备,专用设备,801074
300472,机械设备,专用设备,801074
300480,机械设备,专用设备,801074
300499,机械设备,专用设备,801074
300509,机械设备,专用设备,801074
300512,机械设备,专用设备,801074
300521,机械设备,专用设备,801074
300540,机械设备,专用设备,801074
300549,机械设备,专用设备,801074
300669,机械设备,专用设备,801074
300813,机械设备,专用设备,801074
300823,机械设备,专用设备,801074
300833,机械设备,专用设备,801074
300836,机械设备,专用设备,801074
300837,机械设备,专用设备,801074
300865,机械设备,专用设备,801074
300902,机械设备,专用设备,801074
300931,机械设备,专用设备,801074
300950,机械设备,专用设备,801074
300971,机械设备,专用设备,801074
300988,机械设备,专用设备,801074
301013,机械设备,专用设备,801074
301053,机械设备,专用设备,801074
301056,机械设备,专用设备,801074
301083,机械设备,专用设备,801074
301128,机械设备,专用设备,801074
600169,机械设备,专用设备,801074
600232,机械设备,专用设备,801074
600262,机械设备,专用设备,801074
600302,机械设备,专用设备,801074
600320,机械设备,专用设备,801074
600444,机械设备,专用设备,801074
600499,机械设备,专用设备,801074
600501,机械设备,专用设备,801074
600520,机械设备,专用设备,801074
600545,机械设备,专用设备,801074
600560,机械设备,专用设备,801074
600579,机械设备,专用设备,801074
600582,机械设备,专用设备,801074
600835,机械设备,专用设备,801074
600843,机械设备,专用设备,801074
600894,机械设备,专用设备,801074
601038,机械设备,专用设备,801074
601106,机械设备,专用设备,801074
601399,机械设备,专用设备,801074
601608,机械设备,专用设备,801074
601717,机械设备,专用设备,801074
601798,机械设备,专用设备,801074
603011,机械设备,专用设备,801074
603012,机械设备,专用设备,801074
603036,机械设备,专用设备,801074
603076,机械设备,专用设备,801074
603095,机械设备,专用设备,801074
603159,机械设备,专用设备,801074
603169,机械设备,专用设备,801074
603289,机械设备,专用设备,801074
603321,机械设备,专用设备,801074
603337,机械设备,专用设备,801074
603356,机械设备,专用设备,801074
603488,机械设备,专用设备,801074
603656,机械设备,专用设备,801074
603698,机械设备,专用设备,801074
603789,机械设备,专用设备,801074
603800,机械设备,专用设备,801074
603855,机械设备,专用设备,801074
603895,机械设备,专用设备,801074
603901,机械设备,专用设备,801074
603956,机械设备,专用设备,801074
603966,机械设备,专用设备,801074
605259,机械设备,专用设备,801074
605286,机械设备,专用设备,801074
688022,机械设备,专用设备,801074
688071,机械设备,专用设备,801074
688092,机械设备,专用设备,801074
688113,机械设备,专用设备,801074
688121,机械设备,专用设备,801074
688128,机械设备,专用设备,801074
688211,机械设备,专用设备,801074
688312,机械设备,专用设备,801074
688328,机械设备,专用设备,801074
688377,机械设备,专用设备,801074
688383,机械设备,专用设备,801074
688529,机械设备,专用设备,801074
688596,机械设备,专用设备,801074
688630,机械设备,专用设备,801074
688633,机械设备,专用设备,801074
688700,机械设备,专用设备,801074
688789,机械设备,专用设备,801074
301158,机械设备,专用设备,801074
301200,机械设备,专用设备,801074
688400,机械设备,专用设备,801074
300095,机械设备,专用设备,801074
300159,机械设备,专用设备,801074
300756,机械设备,专用设备,801074
300879,机械设备,专用设备,801074
301138,机械设备,专用设备,801074
603029,机械设备,专用设备,801074
688162,机械设备,专用设备,801074
301338,机械设备,专用设备,801074
603081,机械设备,专用设备,801074
001332,机械设备,专用设备,801074
001256,机械设备,专用设备,801074
301105,机械设备,专用设备,801074
301260,机械设备,专用设备,801074
001225,机械设备,专用设备,801074
688531,机械设备,专用设备,801074
001360,机械设备,专用设备,801074
603135,机械设备,专用设备,801074
603173,机械设备,专用设备,801074
301533,机械设备,专用设备,801074
688648,机械设备,专用设备,801074
603325,机械设备,专用设备,801074
301392,机械设备,专用设备,801074
002527,机械设备,专用设备,801074
002530,机械设备,专用设备,801074
002722,机械设备,专用设备,801074
300092,机械设备,专用设备,801074
301063,机械设备,专用设备,801074
600980,机械设备,专用设备,801074
601369,机械设备,专用设备,801074
603391,机械设备,专用设备,801074
688420,机械设备,专用设备,801074
001277,机械设备,专用设备,801074
301598,机械设备,专用设备,801074
301601,机械设备,专用设备,801074
001395,机械设备,专用设备,801074
001400,机械设备,专用设备,801074
688813,机械设备,专用设备,801074
002564,机械设备,专用设备,801074
300435,机械设备,专用设备,801074
600397,机械设备,专用设备,801074
000852,机械设备,专用设备,801074
000925,机械设备,轨交设备Ⅱ,801076
002972,机械设备,轨交设备Ⅱ,801076
300011,机械设备,轨交设备Ⅱ,801076
300351,机械设备,轨交设备Ⅱ,801076
300594,机械设备,轨交设备Ⅱ,801076
300851,机械设备,轨交设备Ⅱ,801076
300923,机械设备,轨交设备Ⅱ,801076
300960,机械设备,轨交设备Ⅱ,801076
301016,机械设备,轨交设备Ⅱ,801076
301048,机械设备,轨交设备Ⅱ,801076
600495,机械设备,轨交设备Ⅱ,801076
600528,机械设备,轨交设备Ⅱ,801076
601766,机械设备,轨交设备Ⅱ,801076
603111,机械设备,轨交设备Ⅱ,801076
603500,机械设备,轨交设备Ⅱ,801076
603680,机械设备,轨交设备Ⅱ,801076
605001,机械设备,轨交设备Ⅱ,801076
605298,机械设备,轨交设备Ⅱ,801076
688009,机械设备,轨交设备Ⅱ,801076
688015,机械设备,轨交设备Ⅱ,801076
688033,机械设备,轨交设备Ⅱ,801076
688187,机械设备,轨交设备Ⅱ,801076
688285,机械设备,轨交设备Ⅱ,801076
688367,机械设备,轨交设备Ⅱ,801076
688569,机械设备,轨交设备Ⅱ,801076
000927,机械设备,轨交设备Ⅱ,801076
688459,机械设备,轨交设备Ⅱ,801076
688485,机械设备,轨交设备Ⅱ,801076
001324,机械设备,轨交设备Ⅱ,801076
000008,机械设备,轨交设备Ⅱ,801076
000425,机械设备,工程机械,801077
000528,机械设备,工程机械,801077
000680,机械设备,工程机械,801077
002097,机械设备,工程机械,801077
300201,机械设备,工程机械,801077
301079,机械设备,工程机械,801077
600031,机械设备,工程机械,801077
600761,机械设备,工程机械,801077
600815,机械设备,工程机械,801077
600984,机械设备,工程机械,801077
601100,机械设备,工程机械,801077
603298,机械设备,工程机械,801077
603338,机械设备,工程机械,801077
603638,机械设备,工程机械,801077
605305,机械设备,工程机械,801077
605389,机械设备,工程机械,801077
688425,机械设备,工程机械,801077
301279,机械设备,工程机械,801077
001226,机械设备,工程机械,801077
301161,机械设备,工程机械,801077
603280,机械设备,工程机械,801077
301446,机械设备,工程机械,801077
603273,机械设备,工程机械,801077
001239,机械设备,工程机械,801077
002685,机械设备,工程机械,801077
603611,机械设备,工程机械,801077
603194,机械设备,工程机械,801077
000157,机械设备,工程机械,801077
002008,机械设备,自动化设备,801078
002184,机械设备,自动化设备,801078
002334,机械设备,自动化设备,801078
002698,机械设备,自动化设备,801078
002747,机械设备,自动化设备,801078
002957,机械设备,自动化设备,801078
002975,机械设备,自动化设备,801078
002979,机械设备,自动化设备,801078
300024,机械设备,自动化设备,801078
300048,机械设备,自动化设备,801078
300083,机械设备,自动化设备,801078
300097,机械设备,自动化设备,801078
300124,机械设备,自动化设备,801078
300227,机械设备,自动化设备,801078
300276,机械设备,自动化设备,801078
300278,机械设备,自动化设备,801078
300400,机械设备,自动化设备,801078
300461,机械设备,自动化设备,801078
300484,机械设备,自动化设备,801078
300486,机械设备,自动化设备,801078
300607,机械设备,自动化设备,801078
300747,机械设备,自动化设备,801078
300757,机械设备,自动化设备,801078
300802,机械设备,自动化设备,801078
301021,机械设备,自动化设备,801078
301029,机械设备,自动化设备,801078
301199,机械设备,自动化设备,801078
603015,机械设备,自动化设备,801078
603025,机械设备,自动化设备,801078
603203,机械设备,自动化设备,801078
603283,机械设备,自动化设备,801078
603416,机械设备,自动化设备,801078
603583,机械设备,自动化设备,801078
603666,机械设备,自动化设备,801078
605186,机械设备,自动化设备,801078
605288,机械设备,自动化设备,801078
688003,机械设备,自动化设备,801078
688017,机械设备,自动化设备,801078
688025,机械设备,自动化设备,801078
688090,机械设备,自动化设备,801078
688097,机械设备,自动化设备,801078
688160,机械设备,自动化设备,801078
688165,机械设备,自动化设备,801078
688215,机械设备,自动化设备,801078
688218,机械设备,自动化设备,801078
688255,机械设备,自动化设备,801078
688310,机械设备,自动化设备,801078
688329,机械设备,自动化设备,801078
688395,机械设备,自动化设备,801078
688518,机械设备,自动化设备,801078
688559,机械设备,自动化设备,801078
688686,机械设备,自动化设备,801078
688698,机械设备,自动化设备,801078
688777,机械设备,自动化设备,801078
001266,机械设备,自动化设备,801078
688306,机械设备,自动化设备,801078
688125,机械设备,自动化设备,801078
688320,机械设备,自动化设备,801078
688170,机械设备,自动化设备,801078
688290,机械设备,自动化设备,801078
301112,机械设备,自动化设备,801078
301312,机械设备,自动化设备,801078
600215,机械设备,自动化设备,801078
688455,机械设备,自动化设备,801078
001223,机械设备,自动化设备,801078
688570,机械设备,自动化设备,801078
688623,机械设备,自动化设备,801078
301320,机械设备,自动化设备,801078
301512,机械设备,自动化设备,801078
688646,机械设备,自动化设备,801078
301510,机械设备,自动化设备,801078
301418,机械设备,自动化设备,801078
603275,机械设备,自动化设备,801078
301568,机械设备,自动化设备,801078
603082,机械设备,自动化设备,801078
301633,机械设备,自动化设备,801078
688816,机械设备,自动化设备,801078
300220,机械设备,自动化设备,801078
000988,机械设备,自动化设备,801078
003009,国防军工,航天装备Ⅱ,801741
300722,国防军工,航天装备Ⅱ,801741
600118,国防军工,航天装备Ⅱ,801741
600879,国防军工,航天装备Ⅱ,801741
601698,国防军工,航天装备Ⅱ,801741
688282,国防军工,航天装备Ⅱ,801741
688523,国防军工,航天装备Ⅱ,801741
688818,国防军工,航天装备Ⅱ,801741
002829,国防军工,航天装备Ⅱ,801741
000697,国防军工,航空装备Ⅱ,801742
000738,国防军工,航空装备Ⅱ,801742
000768,国防军工,航空装备Ⅱ,801742
002023,国防军工,航空装备Ⅱ,801742
002297,国防军工,航空装备Ⅱ,801742
002389,国防军工,航空装备Ⅱ,801742
002625,国防军工,航空装备Ⅱ,801742
002933,国防军工,航空装备Ⅱ,801742
002985,国防军工,航空装备Ⅱ,801742
300034,国防军工,航空装备Ⅱ,801742
300395,国防军工,航空装备Ⅱ,801742
300424,国防军工,航空装备Ⅱ,801742
300581,国防军工,航空装备Ⅱ,801742
300696,国防军工,航空装备Ⅱ,801742
300699,国防军工,航空装备Ⅱ,801742
300719,国防军工,航空装备Ⅱ,801742
300775,国防军工,航空装备Ⅱ,801742
300777,国防军工,航空装备Ⅱ,801742
300900,国防军工,航空装备Ⅱ,801742
300965,国防军工,航空装备Ⅱ,801742
600038,国防军工,航空装备Ⅱ,801742
600316,国防军工,航空装备Ⅱ,801742
600372,国防军工,航空装备Ⅱ,801742
600391,国防军工,航空装备Ⅱ,801742
600760,国防军工,航空装备Ⅱ,801742
600765,国防军工,航空装备Ⅱ,801742
600862,国防军工,航空装备Ⅱ,801742
600893,国防军工,航空装备Ⅱ,801742
605123,国防军工,航空装备Ⅱ,801742
688070,国防军工,航空装备Ⅱ,801742
688122,国防军工,航空装备Ⅱ,801742
688239,国防军工,航空装备Ⅱ,801742
688510,国防军工,航空装备Ⅱ,801742
688586,国防军工,航空装备Ⅱ,801742
688685,国防军工,航空装备Ⅱ,801742
688281,国防军工,航空装备Ⅱ,801742
603261,国防军工,航空装备Ⅱ,801742
688297,国防军工,航空装备Ⅱ,801742
688237,国防军工,航空装备Ⅱ,801742
002651,国防军工,航空装备Ⅱ,801742
002111,国防军工,航空装备Ⅱ,801742
688563,国防军工,航空装备Ⅱ,801742
301586,国防军工,航空装备Ⅱ,801742
688708,国防军工,航空装备Ⅱ,801742
000561,国防军工,航空装备Ⅱ,801742
000576,国防军工,地面兵装Ⅱ,801743
300527,国防军工,地面兵装Ⅱ,801743
300875,国防军工,地面兵装Ⅱ,801743
300922,国防军工,地面兵装Ⅱ,801743
600184,国防军工,地面兵装Ⅱ,801743
600435,国防军工,地面兵装Ⅱ,801743
600967,国防军工,地面兵装Ⅱ,801743
601606,国防军工,地面兵装Ⅱ,801743
301357,国防军工,地面兵装Ⅱ,801743
688543,国防军工,地面兵装Ⅱ,801743
002519,国防军工,地面兵装Ⅱ,801743
000519,国防军工,地面兵装Ⅱ,801743
300065,国防军工,航海装备Ⅱ,801744
300589,国防军工,航海装备Ⅱ,801744
300600,国防军工,航海装备Ⅱ,801744
300810,国防军工,航海装备Ⅱ,801744
600150,国防军工,航海装备Ⅱ,801744
600685,国防军工,航海装备Ⅱ,801744
600764,国防军工,航海装备Ⅱ,801744
601890,国防军工,航海装备Ⅱ,801744
603268,国防军工,航海装备Ⅱ,801744
300008,国防军工,航海装备Ⅱ,801744
000733,国防军工,军工电子Ⅱ,801745
002025,国防军工,军工电子Ⅱ,801745
002151,国防军工,军工电子Ⅱ,801745
002179,国防军工,军工电子Ⅱ,801745
002189,国防军工,军工电子Ⅱ,801745
002214,国防军工,军工电子Ⅱ,801745
002338,国防军工,军工电子Ⅱ,801745
002383,国防军工,军工电子Ⅱ,801745
002413,国防军工,军工电子Ⅱ,801745
002414,国防军工,军工电子Ⅱ,801745
002446,国防军工,军工电子Ⅱ,801745
002465,国防军工,军工电子Ⅱ,801745
002935,国防军工,军工电子Ⅱ,801745
002977,国防军工,军工电子Ⅱ,801745
300045,国防军工,军工电子Ⅱ,801745
300101,国防军工,军工电子Ⅱ,801745
300123,国防军工,军工电子Ⅱ,801745
300177,国防军工,军工电子Ⅱ,801745
300252,国防军工,军工电子Ⅱ,801745
300447,国防军工,军工电子Ⅱ,801745
300474,国防军工,军工电子Ⅱ,801745
300726,国防军工,军工电子Ⅱ,801745
300762,国防军工,军工电子Ⅱ,801745
301050,国防军工,军工电子Ⅱ,801745
301213,国防军工,军工电子Ⅱ,801745
302132,国防军工,军工电子Ⅱ,801745
600562,国防军工,军工电子Ⅱ,801745
600990,国防军工,军工电子Ⅱ,801745
603267,国防军工,军工电子Ⅱ,801745
603678,国防军工,军工电子Ⅱ,801745
603712,国防军工,军工电子Ⅱ,801745
688002,国防军工,军工电子Ⅱ,801745
688011,国防军工,军工电子Ⅱ,801745
688081,国防军工,军工电子Ⅱ,801745
688272,国防军工,军工电子Ⅱ,801745
688311,国防军工,军工电子Ⅱ,801745
688511,国防军工,军工电子Ⅱ,801745
688636,国防军工,军工电子Ⅱ,801745
688682,国防军工,军工电子Ⅱ,801745
688776,国防军工,军工电子Ⅱ,801745
688788,国防军工,军工电子Ⅱ,801745
688175,国防军工,军工电子Ⅱ,801745
001270,国防军工,军工电子Ⅱ,801745
301302,国防军工,军工电子Ⅱ,801745
688053,国防军工,军工电子Ⅱ,801745
688375,国防军工,军工电子Ⅱ,801745
301306,国防军工,军工电子Ⅱ,801745
300397,国防军工,军工电子Ⅱ,801745
300629,国防军工,军工电子Ⅱ,801745
688439,国防军工,军工电子Ⅱ,801745
688132,国防军工,军工电子Ⅱ,801745
688084,国防军工,军工电子Ⅱ,801745
688522,国防军工,军工电子Ⅱ,801745
688552,国防军工,军工电子Ⅱ,801745
688629,国防军工,军工电子Ⅱ,801745
301517,国防军工,军工电子Ⅱ,801745
600855,国防军工,军工电子Ⅱ,801745
301571,国防军工,军工电子Ⅱ,801745
301592,国防军工,军工电子Ⅱ,801745
301682,国防军工,军工电子Ⅱ,801745
000547,国防军工,军工电子Ⅱ,801745
000977,计算机,计算机设备,801101
000997,计算机,计算机设备,801101
002152,计算机,计算机设备,801101
002197,计算机,计算机设备,801101
002236,计算机,计算机设备,801101
002268,计算机,计算机设备,801101
002376,计算机,计算机设备,801101
002415,计算机,计算机设备,801101
002512,计算机,计算机设备,801101
002528,计算机,计算机设备,801101
002577,计算机,计算机设备,801101
002835,计算机,计算机设备,801101
002912,计算机,计算机设备,801101
002970,计算机,计算机设备,801101
002990,计算机,计算机设备,801101
003004,计算机,计算机设备,801101
300042,计算机,计算机设备,801101
300130,计算机,计算机设备,801101
300155,计算机,计算机设备,801101
300248,计算机,计算机设备,801101
300249,计算机,计算机设备,801101
300270,计算机,计算机设备,801101
300302,计算机,计算机设备,801101
300324,计算机,计算机设备,801101
300333,计算机,计算机设备,801101
300368,计算机,计算机设备,801101
300386,计算机,计算机设备,801101
300449,计算机,计算机设备,801101
300455,计算机,计算机设备,801101
300462,计算机,计算机设备,801101
300479,计算机,计算机设备,801101
300508,计算机,计算机设备,801101
300531,计算机,计算机设备,801101
300546,计算机,计算机设备,801101
300551,计算机,计算机设备,801101
300552,计算机,计算机设备,801101
300588,计算机,计算机设备,801101
300645,计算机,计算机设备,801101
300659,计算机,计算机设备,801101
300691,计算机,计算机设备,801101
300743,计算机,计算机设备,801101
300771,计算机,计算机设备,801101
300789,计算机,计算机设备,801101
300790,计算机,计算机设备,801101
300807,计算机,计算机设备,801101
300845,计算机,计算机设备,801101
300884,计算机,计算机设备,801101
300941,计算机,计算机设备,801101
301042,计算机,计算机设备,801101
600100,计算机,计算机设备,801101
603019,计算机,计算机设备,801101
603106,计算机,计算机设备,801101
603496,计算机,计算机设备,801101
603508,计算机,计算机设备,801101
603516,计算机,计算机设备,801101
603660,计算机,计算机设备,801101
605118,计算机,计算机设备,801101
688060,计算机,计算机设备,801101
688188,计算机,计算机设备,801101
688208,计算机,计算机设备,801101
688288,计算机,计算机设备,801101
688619,计算机,计算机设备,801101
301117,计算机,计算机设备,801101
300275,计算机,计算机设备,801101
001229,计算机,计算机设备,801101
301318,计算机,计算机设备,801101
001339,计算机,计算机设备,801101
301330,计算机,计算机设备,801101
301339,计算机,计算机设备,801101
301391,计算机,计算机设备,801101
688489,计算机,计算机设备,801101
688475,计算机,计算机设备,801101
002180,计算机,计算机设备,801101
301503,计算机,计算机设备,801101
301589,计算机,计算机设备,801101
688292,计算机,计算机设备,801101
002869,计算机,计算机设备,801101
300847,计算机,计算机设备,801101
301182,计算机,计算机设备,801101
301608,计算机,计算机设备,801101
301600,计算机,计算机设备,801101
000066,计算机,计算机设备,801101
000158,计算机,IT服务Ⅱ,801103
000555,计算机,IT服务Ⅱ,801103
000938,计算机,IT服务Ⅱ,801103
002065,计算机,IT服务Ⅱ,801103
002195,计算机,IT服务Ⅱ,801103
002232,计算机,IT服务Ⅱ,801103
002331,计算机,IT服务Ⅱ,801103
002368,计算机,IT服务Ⅱ,801103
002373,计算机,IT服务Ⅱ,801103
002380,计算机,IT服务Ⅱ,801103
002401,计算机,IT服务Ⅱ,801103
002421,计算机,IT服务Ⅱ,801103
002474,计算机,IT服务Ⅱ,801103
002609,计算机,IT服务Ⅱ,801103
002642,计算机,IT服务Ⅱ,801103
002649,计算机,IT服务Ⅱ,801103
002657,计算机,IT服务Ⅱ,801103
002771,计算机,IT服务Ⅱ,801103
002777,计算机,IT服务Ⅱ,801103
003005,计算机,IT服务Ⅱ,801103
300017,计算机,IT服务Ⅱ,801103
300020,计算机,IT服务Ⅱ,801103
300044,计算机,IT服务Ⅱ,801103
300078,计算机,IT服务Ⅱ,801103
300079,计算机,IT服务Ⅱ,801103
300096,计算机,IT服务Ⅱ,801103
300150,计算机,IT服务Ⅱ,801103
300166,计算机,IT服务Ⅱ,801103
300167,计算机,IT服务Ⅱ,801103
300168,计算机,IT服务Ⅱ,801103
300170,计算机,IT服务Ⅱ,801103
300212,计算机,IT服务Ⅱ,801103
300231,计算机,IT服务Ⅱ,801103
300245,计算机,IT服务Ⅱ,801103
300250,计算机,IT服务Ⅱ,801103
300264,计算机,IT服务Ⅱ,801103
300271,计算机,IT服务Ⅱ,801103
300277,计算机,IT服务Ⅱ,801103
300287,计算机,IT服务Ⅱ,801103
300288,计算机,IT服务Ⅱ,801103
300290,计算机,IT服务Ⅱ,801103
300300,计算机,IT服务Ⅱ,801103
300339,计算机,IT服务Ⅱ,801103
300399,计算机,IT服务Ⅱ,801103
300419,计算机,IT服务Ⅱ,801103
300440,计算机,IT服务Ⅱ,801103
300448,计算机,IT服务Ⅱ,801103
300496,计算机,IT服务Ⅱ,801103
300523,计算机,IT服务Ⅱ,801103
300532,计算机,IT服务Ⅱ,801103
300541,计算机,IT服务Ⅱ,801103
300609,计算机,IT服务Ⅱ,801103
300634,计算机,IT服务Ⅱ,801103
300674,计算机,IT服务Ⅱ,801103
300678,计算机,IT服务Ⅱ,801103
300682,计算机,IT服务Ⅱ,801103
300687,计算机,IT服务Ⅱ,801103
300846,计算机,IT服务Ⅱ,801103
300872,计算机,IT服务Ⅱ,801103
300895,计算机,IT服务Ⅱ,801103
301085,计算机,IT服务Ⅱ,801103
301178,计算机,IT服务Ⅱ,801103
301185,计算机,IT服务Ⅱ,801103
600131,计算机,IT服务Ⅱ,801103
600271,计算机,IT服务Ⅱ,801103
600410,计算机,IT服务Ⅱ,801103
600446,计算机,IT服务Ⅱ,801103
600476,计算机,IT服务Ⅱ,801103
600536,计算机,IT服务Ⅱ,801103
600571,计算机,IT服务Ⅱ,801103
600718,计算机,IT服务Ⅱ,801103
600728,计算机,IT服务Ⅱ,801103
600756,计算机,IT服务Ⅱ,801103
600797,计算机,IT服务Ⅱ,801103
600845,计算机,IT服务Ⅱ,801103
600850,计算机,IT服务Ⅱ,801103
603138,计算机,IT服务Ⅱ,801103
603171,计算机,IT服务Ⅱ,801103
603636,计算机,IT服务Ⅱ,801103
603869,计算机,IT服务Ⅱ,801103
603887,计算机,IT服务Ⅱ,801103
603918,计算机,IT服务Ⅱ,801103
605398,计算机,IT服务Ⅱ,801103
688004,计算机,IT服务Ⅱ,801103
688039,计算机,IT服务Ⅱ,801103
688051,计算机,IT服务Ⅱ,801103
688066,计算机,IT服务Ⅱ,801103
688088,计算机,IT服务Ⅱ,801103
688158,计算机,IT服务Ⅱ,801103
688228,计算机,IT服务Ⅱ,801103
688229,计算机,IT服务Ⅱ,801103
688258,计算机,IT服务Ⅱ,801103
688316,计算机,IT服务Ⅱ,801103
688365,计算机,IT服务Ⅱ,801103
688500,计算机,IT服务Ⅱ,801103
688509,计算机,IT服务Ⅱ,801103
688568,计算机,IT服务Ⅱ,801103
688787,计算机,IT服务Ⅱ,801103
688227,计算机,IT服务Ⅱ,801103
301218,计算机,IT服务Ⅱ,801103
301236,计算机,IT服务Ⅱ,801103
688207,计算机,IT服务Ⅱ,801103
301248,计算机,IT服务Ⅱ,801103
688327,计算机,IT服务Ⅱ,801103
688251,计算机,IT服务Ⅱ,801103
301208,计算机,IT服务Ⅱ,801103
000409,计算机,IT服务Ⅱ,801103
603859,计算机,IT服务Ⅱ,801103
301316,计算机,IT服务Ⅱ,801103
301396,计算机,IT服务Ⅱ,801103
688343,计算机,IT服务Ⅱ,801103
002908,计算机,IT服务Ⅱ,801103
688562,计算机,IT服务Ⅱ,801103
301172,计算机,IT服务Ⅱ,801103
600589,计算机,IT服务Ⅱ,801103
000815,计算机,IT服务Ⅱ,801103
301556,计算机,IT服务Ⅱ,801103
301638,计算机,IT服务Ⅱ,801103
002229,计算机,IT服务Ⅱ,801103
300536,计算机,IT服务Ⅱ,801103
600666,计算机,IT服务Ⅱ,801103
000034,计算机,IT服务Ⅱ,801103
000948,计算机,软件开发,801104
002063,计算机,软件开发,801104
002153,计算机,软件开发,801104
002178,计算机,软件开发,801104
002212,计算机,软件开发,801104
002230,计算机,软件开发,801104
002253,计算机,软件开发,801104
002279,计算机,软件开发,801104
002298,计算机,软件开发,801104
002322,计算机,软件开发,801104
002362,计算机,软件开发,801104
002405,计算机,软件开发,801104
002410,计算机,软件开发,801104
002439,计算机,软件开发,801104
002920,计算机,软件开发,801104
002987,计算机,软件开发,801104
003007,计算机,软件开发,801104
003029,计算机,软件开发,801104
300033,计算机,软件开发,801104
300036,计算机,软件开发,801104
300047,计算机,软件开发,801104
300074,计算机,软件开发,801104
300075,计算机,软件开发,801104
300085,计算机,软件开发,801104
300188,计算机,软件开发,801104
300209,计算机,软件开发,801104
300226,计算机,软件开发,801104
300229,计算机,软件开发,801104
300235,计算机,软件开发,801104
300253,计算机,软件开发,801104
300311,计算机,软件开发,801104
300348,计算机,软件开发,801104
300352,计算机,软件开发,801104
300365,计算机,软件开发,801104
300366,计算机,软件开发,801104
300369,计算机,软件开发,801104
300377,计算机,软件开发,801104
300378,计算机,软件开发,801104
300380,计算机,软件开发,801104
300451,计算机,软件开发,801104
300454,计算机,软件开发,801104
300465,计算机,软件开发,801104
300468,计算机,软件开发,801104
300469,计算机,软件开发,801104
300520,计算机,软件开发,801104
300525,计算机,软件开发,801104
300542,计算机,软件开发,801104
300550,计算机,软件开发,801104
300556,计算机,软件开发,801104
300559,计算机,软件开发,801104
300561,计算机,软件开发,801104
300579,计算机,软件开发,801104
300598,计算机,软件开发,801104
300605,计算机,软件开发,801104
300608,计算机,软件开发,801104
300624,计算机,软件开发,801104
300663,计算机,软件开发,801104
300730,计算机,软件开发,801104
300768,计算机,软件开发,801104
300803,计算机,软件开发,801104
300830,计算机,软件开发,801104
300925,计算机,软件开发,801104
300935,计算机,软件开发,801104
300996,计算机,软件开发,801104
600455,计算机,软件开发,801104
600570,计算机,软件开发,801104
600588,计算机,软件开发,801104
600602,计算机,软件开发,801104
600654,计算机,软件开发,801104
601360,计算机,软件开发,801104
601519,计算机,软件开发,801104
603039,计算机,软件开发,801104
603189,计算机,软件开发,801104
603232,计算机,软件开发,801104
603383,计算机,软件开发,801104
603528,计算机,软件开发,801104
603927,计算机,软件开发,801104
603990,计算机,软件开发,801104
688023,计算机,软件开发,801104
688030,计算机,软件开发,801104
688038,计算机,软件开发,801104
688058,计算机,软件开发,801104
688083,计算机,软件开发,801104
688095,计算机,软件开发,801104
688109,计算机,软件开发,801104
688111,计算机,软件开发,801104
688118,计算机,软件开发,801104
688168,计算机,软件开发,801104
688201,计算机,软件开发,801104
688232,计算机,软件开发,801104
688296,计算机,软件开发,801104
688318,计算机,软件开发,801104
688369,计算机,软件开发,801104
688561,计算机,软件开发,801104
688579,计算机,软件开发,801104
688588,计算机,软件开发,801104
688590,计算机,软件开发,801104
688246,计算机,软件开发,801104
300766,计算机,软件开发,801104
301159,计算机,软件开发,801104
002261,计算机,软件开发,801104
688171,计算机,软件开发,801104
688225,计算机,软件开发,801104
688326,计算机,软件开发,801104
301162,计算机,软件开发,801104
301153,计算机,软件开发,801104
301269,计算机,软件开发,801104
301195,计算机,软件开发,801104
301095,计算机,软件开发,801104
301270,计算机,软件开发,801104
688031,计算机,软件开发,801104
688244,计算机,软件开发,801104
688291,计算机,软件开发,801104
688152,计算机,软件开发,801104
688206,计算机,软件开发,801104
688435,计算机,软件开发,801104
301378,计算机,软件开发,801104
688507,计算机,软件开发,801104
688479,计算机,软件开发,801104
301337,计算机,软件开发,801104
301315,计算机,软件开发,801104
688631,计算机,软件开发,801104
688078,计算机,软件开发,801104
688651,计算机,软件开发,801104
688657,计算机,软件开发,801104
688695,计算机,软件开发,801104
688692,计算机,软件开发,801104
